Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
525bc1cd520336ff0af7f415e91672a05267b0dc4e8b17aa3bdf553cddc209e3,2022-07,Gwent Police,Gwent Police,,,No location,,,Investigation complete; no suspect identified
354f4258ec1d06f0ca2aa1f8619e653b3024f9e4db9fd0115e0b655e91ed5c36,2022-07,Gwent Police,Gwent Police,-3.185903,51.660952,On or near ,W01001403,Caerphilly 011C,Investigation complete; no suspect identified
635fd4cf6617603a5820dd3f2f6c0cf55baa5fa100508e3142fecdf40118474e,2022-07,Gwent Police,Gwent Police,-3.288384,51.764888,On or near Church Street,W01001429,Caerphilly 001F,Investigation complete; no suspect identified
d3dbb676830a5277a0c4f92bf91a704f5d5031b3a08371f7865fbf487e8776ba,2022-07,Gwent Police,Gwent Police,-3.230144,51.599454,On or near Llys Cambria,W01001368,Caerphilly 019C,Investigation complete; no suspect identified
91c18e4be32f22261814dece081c0eb3c7aefdb880acdb2823cc52cbc3865323,2022-07,Gwent Police,Gwent Police,-3.062547,51.724393,On or near Bell Lane,W01001486,Torfaen 002E,Investigation complete; no suspect identified
344fceef2a3194b1e21a2ab88230435cd091b79cbbaa3d26dd4720268e57eccc,2022-07,Gwent Police,Gwent Police,-3.296951,51.668889,On or near Field Street,W01001290,Merthyr Tydfil 007A,Investigation complete; no suspect identified
00d0106b12f78d91d3ffe90fbca2470ebdc65f1f6a335ecfa84af3dcec7f31c6,2022-07,Gwent Police,Gwent Police,-2.944812,51.584655,On or near Balfe Road,W01001609,Newport 015B,Investigation complete; no suspect identified
db36c1f7c0252366b67a0707d54b89a14795e1273a47935bfc4e269896d65de4,2022-07,Gwent Police,Gwent Police,-3.044111,51.583903,On or near Ebenezer Drive,W01001671,Newport 016D,Investigation complete; no suspect identified
21d3251ac835a9ed87c177cde0cb21f2415d9b4100ffbddcfe2be51fd5909c8d,2022-07,Gwent Police,Gwent Police,-2.998761,51.610850,On or near Pillmawr Road,W01001655,Newport 002E,Investigation complete; no suspect identified
4eabf13e1c004f8e6f94d247dcc19a0ac623541578c50aa4963d7e5e566b1799,2022-07,Gwent Police,Gwent Police,-2.977635,51.882595,On or near Chapel Grove,W01001548,Monmouthshire 001B,Investigation complete; no suspect identified
13c00f8cb5ef5f7bfb612d79fa60385fca23b61571e1fa89b55672733381746c,2022-07,Gwent Police,Gwent Police,-3.181150,51.592045,On or near Thomas Street,W01001346,Caerphilly 020D,Investigation complete; no suspect identified
b10420abca1898547cb2c49e5209c6bd2f761240323abeb2878dc6b0810bdc7d,2022-07,Gwent Police,Gwent Police,-3.215167,51.780234,On or near Brynteg Terrace,W01001457,Blaenau Gwent 004D,Investigation complete; no suspect identified
76b888db96ad850907418a320b50c2eb0c61ca42615bcb19f8cc6a28aca2b8c1,2022-07,Gwent Police,Gwent Police,-3.191145,51.595001,On or near Bryn Dolwen,W01001341,Caerphilly 020B,Investigation complete; no suspect identified
f8850b9b1ed05fdb2a0ea614d503698452ae88a352d1e68c173b205c9e054d16,2022-07,Gwent Police,Gwent Police,-3.084372,51.605406,On or near Sycamore Crescent,W01001408,Caerphilly 016B,Investigation complete; no suspect identified
1a502140383ef166c2f1549b4e2b5b700e0cb16d06b5cef023efbc2d7ca54a59,2022-07,Gwent Police,Gwent Police,-3.090708,51.610085,On or near ,W01001410,Caerphilly 016D,Investigation complete; no suspect identified
74cf337b096b152a77f2e5d3e49a9da77c5fb2ce7d8414e3d89a889b140c1535,2022-07,Gwent Police,Gwent Police,-2.955415,51.576162,On or near Nash Drive,W01001648,Newport 015G,Investigation complete; no suspect identified
4728b7abc298b383baa3389f02dbb7119d461026a79372c3cec1cdd315886926,2022-07,Gwent Police,Gwent Police,,,No location,,,Investigation complete; no suspect identified
06ecd3a839d2022be0b0d564d54eddf16ed4e726db54cf0c5abb1f5780aaab14,2022-07,Gwent Police,Gwent Police,-3.175676,51.795130,On or near Blaina Road,W01001467,Blaenau Gwent 005D,Investigation complete; no suspect identified
e90bed5aa10d1495f35b6bc2581a6f79d9cce84edf6c1987085890216671a1ba,2022-07,Gwent Police,Gwent Police,-2.990232,51.572636,On or near Milman Street,W01001660,Newport 018B,Investigation complete; no suspect identified
8760e6ab37be99de9d954dc6f804cf642e00dc3eca1db1bb8e52473ce6d0fd59,2022-07,Gwent Police,Gwent Police,-2.972189,51.589241,On or near Batchelor Road,W01001612,Newport 011B,Investigation complete; no suspect identified
9ff2503c2c98a2780dca8a75b86aa353bcc89e5838d5fe1994e27136e04ea2d9,2022-07,Gwent Police,Gwent Police,-2.998745,51.588416,On or near ,W01001685,Newport 014B,Unable to prosecute suspect
b2cc6ddc061efb730dfa1148487b2a796ac3ee40d70fe1a321987106db6bc4be,2022-07,Gwent Police,Gwent Police,-3.226281,51.757092,On or near Walnut Close,W01001462,Blaenau Gwent 006A,Unable to prosecute suspect
d8d2a98a22643c38148742a5c9a59a6e56bc5a4f612139052b12b4106f15a27b,2022-07,Gwent Police,Gwent Police,-2.930652,51.588841,On or near Dibdin Close,W01001666,Newport 010B,Unable to prosecute suspect
a52bab46bdf266157612c934f00baa266931dbdfa1474b583ab6888d76bef5be,2022-07,Gwent Police,Gwent Police,-2.983541,51.587528,On or near Malvern Road,W01001690,Newport 013D,Unable to prosecute suspect
88e299ec17e70b95b429b16e4faf7319d36ada443fcb5ccf298b1716f48bec48,2022-07,Gwent Police,Gwent Police,-3.024016,51.612619,On or near Plym Walk,W01001622,Newport 003F,Unable to prosecute suspect
5bf9a000de682f6f6dbfa27ce671cf0698b8ec8b8190a101c708373d79718d0f,2022-07,Gwent Police,Gwent Police,-3.207988,51.777943,On or near Bethcar Street,W01001460,Blaenau Gwent 007E,Unable to prosecute suspect
32cdbf7ca2802590099a2e2c248eb70ae216e3a2b6f8a061884f1dcdf59c07fb,2022-07,Gwent Police,Gwent Police,-3.058601,51.587595,On or near Tregwilym Road,W01001672,Newport 009C,Unable to prosecute suspect
1f3cdd4ba9798664f721c477f00b12b8d3e21886a62c07d1e06608f788ef1db9,2022-07,Gwent Police,Gwent Police,-3.244425,51.781260,On or near ,W01001475,Blaenau Gwent 003D,Unable to prosecute suspect
7a44c68c8a4be7a4f841dc27a28fa497a59d3945ab090aab1a1de3efc3cc2a69,2022-07,Gwent Police,Gwent Police,-3.034729,51.608677,On or near Darent Close,W01001619,Newport 003C,Unable to prosecute suspect
ea5cdd74bf142a7da9e9a847febb686112d0544a571ddcf77c351be23f7cade9,2022-07,Gwent Police,Gwent Police,-3.269875,51.595191,On or near Farm Close,W01001331,Caerphilly 018B,Unable to prosecute suspect
adf6545982d1e2bddf9a2e99e3a44658b31ac135667dff242464048679537b9d,2022-07,Gwent Police,Gwent Police,-3.021748,51.558563,On or near Sandpiper Way,W01001689,Newport 019D,Unable to prosecute suspect
16c203a8062938f0c5ff581296d4115245635282c17edb56498420ec5aacfb3c,2022-07,Gwent Police,Gwent Police,-2.677153,51.640336,On or near ,W01001587,Monmouthshire 008C,Unable to prosecute suspect
c91dcdaa9e5075843eb4943a491723ca0774cfa36a3e61245a7df2d34a637578,2022-07,Gwent Police,Gwent Police,,,No location,,,Unable to prosecute suspect
cd75ba2b8c938a9c3edbaed813d2dbc285d508e563d5222cf7acd75a2c348d04,2022-07,Gwent Police,Gwent Police,-3.220935,51.782863,On or near Llwyn Coedwig,W01001457,Blaenau Gwent 004D,Unable to prosecute suspect
a5a9a06e157277a9be999eef827f8d056b51e6e778ab5659bc30f60f0f71ecce,2022-07,Gwent Police,Gwent Police,-3.134677,51.700124,On or near Llanhiledd,W01001466,Blaenau Gwent 009C,Unable to prosecute suspect
87c31c5d09c27dfd116beffc69c410ed321f41be6024454ef225bd3c88de7fcc,2022-07,Gwent Police,Gwent Police,-3.187540,51.625600,On or near Bridge Street,W01001430,Caerphilly 015B,Unable to prosecute suspect
9f87cb3a963de813ef10774f3c24e5fc3950f5d1926fca38fe95bf0cd15d2041,2022-07,Gwent Police,Gwent Police,-2.995911,51.586840,On or near ,W01001687,Newport 014D,Unable to prosecute suspect
add0790312dc7d7fc936e100201c06b2fa064b24ecaa52ac99bb98551e541dbd,2022-07,Gwent Police,Gwent Police,-3.028095,51.607764,On or near Don Close,W01001620,Newport 003D,Unable to prosecute suspect
d5d80fcc382e63aaeed0a79cdb406030104568d834d5167f8ae88446bd16ca13,2022-07,Gwent Police,Gwent Police,-3.070999,51.729765,On or near Heol Waun,W01001485,Torfaen 002D,Unable to prosecute suspect
535a0ce39c526b01bfb2588b698781e73030c2f78062f8c4feba13eea3b93c54,2022-07,Gwent Police,Gwent Police,-3.235208,51.586570,On or near Maes Hir,W01001395,Caerphilly 023C,Unable to prosecute suspect
3cda6666581bef4de0b4786a81f661087ff486624c676ec5ee3d4263f8bcd384,2022-07,Gwent Police,Gwent Police,-3.126906,51.630208,On or near North Road,W01001354,Caerphilly 014D,Unable to prosecute suspect
4d9c8e39234eb016d3aff62717314b6f121cadac362673f1baad491509545304,2022-07,Gwent Police,Gwent Police,-2.633575,51.737065,On or near Smithville Place,E01022263,Forest of Dean 006C,Unable to prosecute suspect
8fae9b726981f6700df5db05bcf642f2b4572e747e9b12bd3f900602122b8974,2022-07,Gwent Police,Gwent Police,-3.031866,51.646683,On or near Wordsworth Close,W01001528,Torfaen 010D,Unable to prosecute suspect
c565dbf2543eaa8a537fc3d7e505af2d7fc9637583029b40bd9fa9d0358755b1,2022-07,Gwent Police,Gwent Police,-3.235775,51.591482,On or near Heol Las,W01001400,Caerphilly 019F,Unable to prosecute suspect
3d5af8be3b72ef9ac4ee2e787d4f4fc9dd2e016d29d62343c00ff95dc1de219f,2022-07,Gwent Police,Gwent Police,-3.227934,51.585001,On or near Gruffyd Drive,W01001371,Caerphilly 022A,Unable to prosecute suspect
7d7ae80c91c37216b82e1efd7e7bc14d95ff487672a516830b720419970a2b94,2022-07,Gwent Police,Gwent Police,-3.227934,51.585001,On or near Gruffyd Drive,W01001371,Caerphilly 022A,Unable to prosecute suspect
8d30fc46c8feb6e226751609a9c631b462285208722d7aeafd65bf79b119a852,2022-07,Gwent Police,Gwent Police,-3.208611,51.797467,On or near Baptist Place,W01001442,Blaenau Gwent 001C,Unable to prosecute suspect
bc3769bf58ed828de5d1785b360d193979f7384f5db3031c56f1e28317cd3ad7,2022-07,Gwent Police,Gwent Police,-2.817657,51.665948,On or near Bluebell Road,W01001590,Monmouthshire 009D,Unable to prosecute suspect
5a2bcb1b81f47fa88777806bf17b0340ce640a98b685f399e5f24ad50124ddfd,2022-07,Gwent Police,Gwent Police,-3.014922,51.665884,On or near Raglan Court,W01001493,Torfaen 008A,Unable to prosecute suspect
c4fceef628f7bc8efd17f59319c688d8a0af8439d1920c98525c95915f46286c,2022-07,Gwent Police,Gwent Police,-3.170214,51.681532,On or near Penywaun Close,W01001390,Caerphilly 006E,Unable to prosecute suspect
053431a6be36571b5438452f3db979ad5a75418f20b61b7ed607306925bf99f4,2022-07,Gwent Police,Gwent Police,-2.966142,51.615835,On or near Roman Way,W01001626,Newport 001D,Unable to prosecute suspect
f2622180d0a81dd805278b5eb9206a0e32069520aabdb0425f97d4f71b7a852e,2022-07,Gwent Police,Gwent Police,-3.127201,51.675901,On or near Glanshon Court,W01001381,Caerphilly 010B,Unable to prosecute suspect
49dc04b9d65388e3bec50bda40435617a4b1f0b91ce901b59b9510c93b6fc1ed,2022-07,Gwent Police,Gwent Police,-3.227934,51.585001,On or near Gruffyd Drive,W01001371,Caerphilly 022A,Unable to prosecute suspect
1936a754f635a136d0027b8d50f724d0e26788d8fdff726506be2979c569c9d6,2022-07,Gwent Police,Gwent Police,-3.018313,51.608821,On or near Bettws Close,W01001618,Newport 003B,Unable to prosecute suspect
3433799a66d2e9cd08ee41bb930642eb8e20eb4c260007458176b04442a0f453,2022-07,Gwent Police,Gwent Police,,,No location,,,Unable to prosecute suspect
16bd22281d2d34257cda935bad7c186e4108ee3941e87d23391a27bb3e3d9225,2022-07,Gwent Police,Gwent Police,-3.236352,51.691356,On or near Heolddu Crescent,W01001336,Caerphilly 004A,Unable to prosecute suspect
25f7d07f451cb0950a1e96ade94d6cc0b61ee85b42f5a23b7d32c53231371780,2022-07,Gwent Police,Gwent Police,-3.127201,51.675901,On or near Glanshon Court,W01001381,Caerphilly 010B,Unable to prosecute suspect
4720693f36210c1c9e4006c97e875f38579d37d9540793bbcd10c4becd8fa447,2022-07,Gwent Police,Gwent Police,-3.209639,51.779518,On or near Garden Street,W01001461,Blaenau Gwent 007F,Suspect charged
38e11a8903eabc0fe32b7fd97775007371cb47eeedbdf8134d203324f38b8a1d,2022-07,Gwent Police,Gwent Police,-3.236352,51.691356,On or near Heolddu Crescent,W01001336,Caerphilly 004A,Unable to prosecute suspect
3f6ed173d980bee7cc386614fe0ac737fb13c3b0f07a4ba6949ede19542a2006,2022-07,Gwent Police,Gwent Police,-2.993864,51.580347,On or near Herbert Street,W01001662,Newport 018D,Unable to prosecute suspect
5a9461ffba2435095af3c27cbd67419d969f773c7814e8dc127a7097ec3938ce,2022-07,Gwent Police,Gwent Police,-3.133586,51.683132,On or near Walters Avenue,W01001464,Blaenau Gwent 009A,Unable to prosecute suspect
e0b7179e7d0e460b6ebd2b54d9620210b4dce92684fdc638889903e4579a49b6,2022-07,Gwent Police,Gwent Police,-3.160737,51.767333,On or near High Street,W01001443,Blaenau Gwent 005A,Unable to prosecute suspect
1f1ae24f344227bd7cbaaa10d4374cca30dc219912fe2ca99ab3f03b891c40d6,2022-07,Gwent Police,Gwent Police,-2.687706,51.647243,On or near The Cloisters,W01001585,Monmouthshire 007C,Unable to prosecute suspect
32168575823c32814a2d16ec967a7cd0ad0c979628c11a74d001e61f8de86d28,2022-07,Gwent Police,Gwent Police,-3.133586,51.683132,On or near Walters Avenue,W01001464,Blaenau Gwent 009A,Unable to prosecute suspect
6db1b94ce673fef1abdbb0d82a2a5889e607695d8994bb6f68271e3e17112a20,2022-07,Gwent Police,Gwent Police,-3.171217,51.798771,On or near Brecnock Close,W01001448,Blaenau Gwent 002C,Unable to prosecute suspect
48650a3e1e5475bdcff38825162c2bb63d7f38987054707ac1b2a8bc1b117c4f,2022-07,Gwent Police,Gwent Police,-3.234571,51.636517,On or near ,W01001434,Caerphilly 013F,Unable to prosecute suspect
f25c16a35c5c797d5f4203f65dc630846167397b75feb15bfee12c77608651a5,2022-07,Gwent Police,Gwent Police,-3.092274,51.826577,On or near Brynglas,W01001563,Monmouthshire 003C,Unable to prosecute suspect
e07e41ff5d557292db93226040f051c529c89b50a63fe85c430c21ab5421e792,2022-07,Gwent Police,Gwent Police,-3.016768,51.654709,On or near ,W01001506,Torfaen 010A,Unable to prosecute suspect
bc4664e4ee7c9a668191a5aacbe1f07d6da1c1db6264530916492af35d8c12f3,2022-07,Gwent Police,Gwent Police,-3.131991,51.739191,On or near Valley View Road,W01001454,Blaenau Gwent 008E,Unable to prosecute suspect
c5cb4665b3f6ca773c268ac87d24a3f5249f510f4de507531e40f6816bfff636,2022-07,Gwent Police,Gwent Police,-2.963611,51.577452,On or near Steel Close,W01001647,Newport 015F,Unable to prosecute suspect
ff08a246c2fb69c5431baf3d6881eb11648edc47f1e7c60f2e8346b403371403,2022-07,Gwent Police,Gwent Police,-3.162064,51.768804,On or near Cae'r-Odyn,W01001443,Blaenau Gwent 005A,Unable to prosecute suspect
b9912dfd243f51782f1ad35884a57a034814cc37508c8700ef80a7295f01edb5,2022-07,Gwent Police,Gwent Police,-3.063854,51.738120,On or near Clos Y Goedlan,W01001483,Torfaen 002B,Unable to prosecute suspect
c640e89f55761c986e935b9070c3e484b0c4f560072ffe22ef9ff4192fbcd17b,2022-07,Gwent Police,Gwent Police,-3.245286,51.778022,On or near Church Street,W01001481,Blaenau Gwent 006E,Unable to prosecute suspect
d1201a2ca9059d45fac5fc70b9c691b6659ccf9c41b1aacd0f80aae518d46f4a,2022-07,Gwent Police,Gwent Police,-3.021161,51.655255,On or near ,W01001506,Torfaen 010A,Local resolution
2346524da4bc16bd41bda8e65780af5be3d24dad086940ae571ac9151cd9be55,2022-07,Gwent Police,Gwent Police,-3.010297,51.574920,On or near Lyndhurst Avenue,W01001629,Newport 017A,Unable to prosecute suspect
6f372d70203987703ca15a37f1978400952aea9df685ea32130ff2fd799ce8c6,2022-07,Gwent Police,Gwent Police,-2.992159,51.578293,On or near Coulson Close,W01001662,Newport 018D,Unable to prosecute suspect
9a04c5f8622b0e7045253e05c3b2f932986d1edcaefd5a195fd32cc45428cc5c,2022-07,Gwent Police,Gwent Police,-3.048974,51.700328,On or near St Dominics Retreat,W01001541,Torfaen 004F,Unable to prosecute suspect
a7aa03cf5f11d5ff24de611a1af74f484460b711e512d1d8465f2f3354108241,2022-07,Gwent Police,Gwent Police,-2.980809,51.610147,On or near Chesnut Grove,W01001624,Newport 001B,Unable to prosecute suspect
a8cc59b6f1c6b20cb170e7c2e2e4c48188b6f710d0ce40e4646bc77b0d61b096,2022-07,Gwent Police,Gwent Police,-3.203108,51.667973,On or near Frost Place,W01001348,Caerphilly 009A,Unable to prosecute suspect
4ce699f1fb5b4b91684b183cc5d443aa7c337b1710ef6ac785559397398955e2,2022-07,Gwent Police,Gwent Police,-3.039399,51.713136,On or near ,W01001530,Torfaen 003C,Unable to prosecute suspect
fee48db3b96b2bdd7b862823d246d1509f5462a386f64a7a7bb20470a0146ee1,2022-07,Gwent Police,Gwent Police,-2.980809,51.610147,On or near Chesnut Grove,W01001624,Newport 001B,Unable to prosecute suspect
cbc51e8d079dfea61fe82b8f81f93b2f3a6a752967cb8480d6200057140f8324,2022-07,Gwent Police,Gwent Police,-3.227112,51.647115,On or near Heol Rees,W01001365,Caerphilly 012C,Unable to prosecute suspect
80819dbf47115b11ba5e7cdf5eb1982ac1d111f1d1ab4608c25a03867660155b,2022-07,Gwent Police,Gwent Police,-3.180942,51.680804,On or near Rising Sun Close,W01001391,Caerphilly 006F,Suspect charged
33c4b6c7649265d5bae7aa0f28237f8771992dc98d73b7252db80206e9be3fd8,2022-07,Gwent Police,Gwent Police,-2.763678,51.607256,On or near Martins Road,W01001542,Monmouthshire 009A,Unable to prosecute suspect
aefb9a53b7aa850ccc3746143b186478fb1347c01ff77180574feee204065e56,2022-07,Gwent Police,Gwent Police,-2.697725,51.805421,On or near Woodland View,W01001599,Monmouthshire 004F,Unable to prosecute suspect
1c64728197a7ff0d8450aa343907a9eb4de01ffc4a04e95bd2f6e987a948ae60,2022-07,Gwent Police,Gwent Police,-3.218115,51.583215,On or near Acre Close,W01001372,Caerphilly 022B,Unable to prosecute suspect
37010de7254681281cf9392d7735fd655979c9552a8a028015334af67d911e46,2022-07,Gwent Police,Gwent Police,-3.258569,51.663534,On or near Claerwen,W01001414,Caerphilly 008A,Unable to prosecute suspect
d85ca8481ee7c8a3adc2b9153c288529ba5a3e0e2c81a2ef20087167e0c06bf4,2022-07,Gwent Police,Gwent Police,-3.238934,51.769412,On or near Teras Caerefrog,W01001463,Blaenau Gwent 006B,Unable to prosecute suspect
1d99d6d1cb0e6a6d582b7a1a31cfd591cbfc6012ceaa302566e415430705ca64,2022-07,Gwent Police,Gwent Police,-3.050837,51.716397,On or near Beeches Road,W01001531,Torfaen 003D,Unable to prosecute suspect
2269733be15f0ef7968914b74a1b5a3207db2186c3d7e4e171e7ff0a7a2551d7,2022-07,Gwent Police,Gwent Police,-3.161437,51.596261,On or near Penllwyn Lane,W01001343,Caerphilly 021B,Unable to prosecute suspect
ddddb556d247e826bff9dfd1c5c7227733784000da619fc7f0d9a0d2d9c94eda,2022-07,Gwent Police,Gwent Police,-3.008290,51.660213,On or near North Road,W01001494,Torfaen 008B,Unable to prosecute suspect
07225771d449ef0f4d8d5fae82861936ac8375755bcbd05a053cc894ae301a5d,2022-07,Gwent Police,Gwent Police,-2.946149,51.575864,On or near ,W01001646,Newport 015E,Unable to prosecute suspect
1128c9ba45be31a350d40bde3892e1064f237fbfb686ed678fc04ab05e8ecb73,2022-07,Gwent Police,Gwent Police,-3.231119,51.711777,On or near Russell Street,W01001385,Caerphilly 002D,Unable to prosecute suspect
9533e164b1b1918e1946437a04a0d3e010b464c88b9c01cab95b0407d4e74b81,2022-07,Gwent Police,Gwent Police,-3.012238,51.556407,On or near Schooner Avenue,W01001688,Newport 019C,Unable to prosecute suspect
