Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
46f79cf3cdb4b95bcfd0fec8215bb876a9deb7eefb54c9ca6d89ffba01878bd6,2022-08,Gwent Police,Gwent Police,-3.078398,51.607412,On or near Cotswold Way,W01001407,Caerphilly 016A,Unable to prosecute suspect
8d915f6dca66a8d71befb1563d947cd9f7bcde7a34ef7f919c0f9c98dcff8e13,2022-08,Gwent Police,Gwent Police,-2.927584,51.596994,On or near Mountbatten Close,W01001664,Newport 010A,Unable to prosecute suspect
468f3bf586c328ec3cd574c486a03cb07d5a6acf8a9bb148f5fcd884b7266f48,2022-08,Gwent Police,Gwent Police,-2.972147,51.602154,On or near Badminton Road,W01001615,Newport 005B,Unable to prosecute suspect
dcf00d50ed48448b84ba325a17f63a57bd250c6f843676d950da20692c79914e,2022-08,Gwent Police,Gwent Police,-2.968388,51.577485,On or near Spytty Road,W01001642,Newport 013A,Unable to prosecute suspect
354ccf26dceaa84638ce56d50a992fde301bc45fc55d3e5cd5bcd933c4701cba,2022-08,Gwent Police,Gwent Police,-3.216678,51.798489,On or near ,W01001471,Blaenau Gwent 001E,Unable to prosecute suspect
1ee085570e5d667beb112617111a187091282d1b5dfbccd822dc39f777bd111a,2022-08,Gwent Police,Gwent Police,-2.946946,51.593566,On or near Mendip Close,W01001665,Newport 008D,Unable to prosecute suspect
d160fb33967ded64c1db01d3c637c43990aab3afb44a05c11158d030d361eef5,2022-08,Gwent Police,Gwent Police,-3.196421,51.667187,On or near ,W01001350,Caerphilly 009C,Unable to prosecute suspect
31c02f04ba6f1c9c228ad9ec130929490f43ccecbcdda2e6655f49f21b5ea67c,2022-08,Gwent Police,Gwent Police,-2.980418,51.584587,On or near Feering Street,W01001690,Newport 013D,Unable to prosecute suspect
ccb9cdc18037e4ff38792cb5c36355a822989a67a4fee890829cadaab2398876,2022-08,Gwent Police,Gwent Police,-2.982827,51.585214,On or near Morris Street,W01001690,Newport 013D,Unable to prosecute suspect
632128cd9de3f4699be7d352cea1b4e242d1e5691fe38587553d53e247dd2312,2022-08,Gwent Police,Gwent Police,-3.131689,51.729412,On or near Melbourne Road,W01001436,Blaenau Gwent 008B,Unable to prosecute suspect
11483e647aebe06f789c379b5d0335082860108038e05420a5a5d5a21001f3ac,2022-08,Gwent Police,Gwent Police,-3.137306,51.648577,On or near Bridge Street,W01001327,Caerphilly 014A,Unable to prosecute suspect
fab380ccfcafe4a2dd4b56d5208f585261ccaa0613eea5e7d6610c06d161f745,2022-08,Gwent Police,Gwent Police,-3.068242,51.736893,On or near The Avenue,W01001483,Torfaen 002B,Unable to prosecute suspect
13c4b04fd190ff5304a0940310aea242d8cb8ccba47b4e7416bbf2d9286c0e00,2022-08,Gwent Police,Gwent Police,-3.223320,51.779934,On or near Wordsworth Close,W01001457,Blaenau Gwent 004D,Unable to prosecute suspect
dfee10bc96814ae63e7e5890bd2cbe32ad9a575b39d4e3d7e790bd1c4949d46b,2022-08,Gwent Police,Gwent Police,-2.984031,51.592847,On or near Church Road,W01001692,Newport 011E,Unable to prosecute suspect
b85314c08508ce347692cf415953b150a7353ddf44f27ea9b68cb1eb39da6cd5,2022-08,Gwent Police,Gwent Police,-3.153787,51.764165,On or near East Pen-Twyn,W01001444,Blaenau Gwent 005B,Unable to prosecute suspect
b4c8b05e7c300815571166cb7d5e11d6a2365c2a3d62e37f53a4a53414e1cd39,2022-08,Gwent Police,Gwent Police,-2.963714,51.613040,On or near ,W01001628,Newport 001F,Unable to prosecute suspect
5cce046144f8d8386723fb7087ba3f6db9064c03658d2492ec22a630cc39fb3b,2022-08,Gwent Police,Gwent Police,-3.009625,51.650716,On or near Miskin Green,W01001507,Torfaen 008D,Unable to prosecute suspect
3508cb1563c088de6039120331c692e608f14baad303babaf978fe654d2175d1,2022-08,Gwent Police,Gwent Police,-2.982291,51.591144,On or near Exeter Street,W01001692,Newport 011E,Unable to prosecute suspect
870eb3435c33b5333a5a971a908cee52d3a2b2c4f0051f8a81e25b77db01e163,2022-08,Gwent Police,Gwent Police,-3.010483,51.569658,On or near Bideford Road,W01001633,Newport 019A,Unable to prosecute suspect
608cd56e4fd332a61d5456a3341f2f8515c8903fd3885d2a9fa570dc43488da7,2022-08,Gwent Police,Gwent Police,-3.181582,51.655936,On or near Brookfield Road,W01001401,Caerphilly 011A,Unable to prosecute suspect
9ce1c2e5e8dfea19432a76e2ee5eea35c8ce4ae7fd9edf684bf7f1c52f179265,2022-08,Gwent Police,Gwent Police,-2.926235,51.591690,On or near Playford Crescent,W01001667,Newport 010C,Unable to prosecute suspect
8998dfeb251039b6b61090f077adfe9c19ed49b5e60cc57dd1947aa68e6b1f7e,2022-08,Gwent Police,Gwent Police,-3.029418,51.812758,On or near Clos Thomas Hill,W01001564,Monmouthshire 003D,Unable to prosecute suspect
05e94fa4d0f92fa36ecdcd9372ff953001ec33a5abcb928fb6cd7a8d1c5f62e1,2022-08,Gwent Police,Gwent Police,-2.931333,51.591101,On or near Newman Close,W01001666,Newport 010B,Unable to prosecute suspect
292624b1d30a1e2a26f143ac15ebc21b954e03ae0522183891fa7b2a896cd582,2022-08,Gwent Police,Gwent Police,-3.048027,51.654308,On or near Wye Court,W01001501,Torfaen 009A,Unable to prosecute suspect
d171696630b07118e4e03c4b5539deede4a6157394259b88717e4f6805ee030a,2022-08,Gwent Police,Gwent Police,-2.996502,51.584200,On or near Victoria Place,W01001687,Newport 014D,Unable to prosecute suspect
607c5418e51ba146051d53791b15094a804d40953cefa1ef245f7cf4baf74908,2022-08,Gwent Police,Gwent Police,-2.977281,51.604539,On or near Marina Court,W01001678,Newport 005D,Unable to prosecute suspect
b7ad5f94cad516acb8f762df2c04646494fb2178d1b2b791654447215ba691ab,2022-08,Gwent Police,Gwent Police,-2.975578,51.595175,On or near Radnor Road,W01001679,Newport 007D,Unable to prosecute suspect
ec681fe67f777d55aa3b220b1c7aa0e72df0f9567fa9c0186dbd769021b04637,2022-08,Gwent Police,Gwent Police,-2.677109,51.641415,On or near ,W01001587,Monmouthshire 008C,Unable to prosecute suspect
c8013dc017bda5428de1f3ad3f9900df689aa79af44f04eab1bf4cdb7c0b2448,2022-08,Gwent Police,Gwent Police,-3.031479,51.648125,On or near Canberra Close,W01001528,Torfaen 010D,Unable to prosecute suspect
48b0ec2b1cb44eebb268ee55b595ffdb192c27ce78f2e603080b10b5af6ccbcb,2022-08,Gwent Police,Gwent Police,-3.019143,51.663257,On or near Caldicot Way,W01001520,Torfaen 007B,Unable to prosecute suspect
a1f6cca56ccc8099a2b006356fa29daca93d8b9c8e9cda2d37f29c6779e8865b,2022-08,Gwent Police,Gwent Police,-3.260115,51.790488,On or near Pen-Y-Bont,W01001474,Blaenau Gwent 003C,Unable to prosecute suspect
971ca60627f4fc84b37f25276f40dfcea4d7dd8ef809b27ae746937c235a61fb,2022-08,Gwent Police,Gwent Police,-3.277256,51.754139,On or near Hill Street,W01001376,Caerphilly 001C,Unable to prosecute suspect
fc3535c4c9f7c752fa63f694e721501f04f286ca790e1bb60162637e21767751,2022-08,Gwent Police,Gwent Police,,,No location,,,Unable to prosecute suspect
c77c4bdb09af5f553e92cf2e748abb808e93eb984b1b7e97bf195921443bcc9c,2022-08,Gwent Police,Gwent Police,-3.166916,51.799569,On or near Clos Golwyg Yr Hafod,W01001446,Blaenau Gwent 002A,Unable to prosecute suspect
c66c469f718012391318bd6162a613653cd6823c2bb64c946f471bfd1cdfeea7,2022-08,Gwent Police,Gwent Police,-3.026767,51.551470,On or near Bronllys Mews,W01001913,Newport 020F,Unable to prosecute suspect
9c6c407bb1e08934e29ae1ce3a5f2ab845170312ded5f965f31892052a3673c6,2022-08,Gwent Police,Gwent Police,-3.007643,51.583484,On or near Caerau Crescent,W01001686,Newport 014C,Unable to prosecute suspect
30f3034ce3264d375ef094aa9bfa3a0f3f202ceef34df4e15f8fed910fb11352,2022-08,Gwent Police,Gwent Police,-3.004408,51.593508,On or near ,W01001601,Newport 006A,Unable to prosecute suspect
cedaa7fb79165a153268fc2269eaa4f99e00958e87eff38b835875a51f7831d9,2022-08,Gwent Police,Gwent Police,-2.995745,51.587830,On or near Skinner Lane,W01001687,Newport 014D,Unable to prosecute suspect
1738d4c4d07ba5c28685e357ae1a23fd3a24497a32bdb26b5711fd3a3fffab57,2022-08,Gwent Police,Gwent Police,-2.947398,51.584094,On or near Walton Close,W01001609,Newport 015B,Unable to prosecute suspect
32b1dd270153ccb6830ec5edc1ada34011060629872404ba1966f194df6b9e82,2022-08,Gwent Police,Gwent Police,-3.030576,51.611465,On or near Tone Close,W01001617,Newport 003A,Unable to prosecute suspect
282044e3330860146c88ce5afdfa8126b8a1fde69d0aca1d880c960185dd6234,2022-08,Gwent Police,Gwent Police,-3.231083,51.712560,On or near Station Road,W01001385,Caerphilly 002D,Unable to prosecute suspect
b73a3425fc914b46fcd45a21551bebed38520114ff30f897ebe12b82970f1a86,2022-08,Gwent Police,Gwent Police,-3.021712,51.657265,On or near Trussel Road,W01001519,Torfaen 007A,Unable to prosecute suspect
0fdb1150663fc9e7cd550b19e7fd6fce788524b49f03691952185c7cb3aa640f,2022-08,Gwent Police,Gwent Police,-2.946910,51.580762,On or near Broadmead Park,W01001646,Newport 015E,Unable to prosecute suspect
83da4bed2529343e2adba507877fc0880c26c77ad67a89d4edd4d6840cc61dba,2022-08,Gwent Police,Gwent Police,-3.028414,51.692768,On or near Stafford Road,W01001524,Torfaen 004D,Unable to prosecute suspect
a6dca91bf55c51835d7a19a8200398fedce0c22a569c61f0ce0906e3a073529a,2022-08,Gwent Police,Gwent Police,-3.137488,51.699693,On or near Cae Felin Street,W01001466,Blaenau Gwent 009C,Unable to prosecute suspect
131dfbbceaa8eb2f8528682de140e4680a22dad499691aed352f3af8a5a9302c,2022-08,Gwent Police,Gwent Police,-2.991628,51.579107,On or near Francis Street,W01001662,Newport 018D,Unable to prosecute suspect
58ecab7241be9b45fb5b77f817bb4e1d375158c56671fee170c5f105eca1084b,2022-08,Gwent Police,Gwent Police,-3.012325,51.566189,On or near Maesglas Crescent,W01001633,Newport 019A,Unable to prosecute suspect
10554f382132dd4c4db7bb1d61362809030179ddbd84c80b76f9e922a21f177e,2022-08,Gwent Police,Gwent Police,-2.985494,51.589733,On or near Bedford Road,W01001693,Newport 013E,Unable to prosecute suspect
7c1956b51d242629715776fa31c2dbc19a321f9a75d56bd252e26e828a3a06dd,2022-08,Gwent Police,Gwent Police,-2.971937,51.599764,On or near Whistler Close,W01001615,Newport 005B,Unable to prosecute suspect
7e390236896828f14aef4a4e019297b673fe7371c2d2fecad6eb4dae86876e7d,2022-08,Gwent Police,Gwent Police,-3.234571,51.636517,On or near ,W01001434,Caerphilly 013F,Formal action is not in the public interest
3be366961a39545a2204adcfdffd7d5359774935e2647d5f6f6c74adeb66b902,2022-08,Gwent Police,Gwent Police,-3.243718,51.589519,On or near Cefn-Y-Lon,W01001397,Caerphilly 019E,Unable to prosecute suspect
051bda367227f1c2e6cc11e935665a76bc26d49ffce91e7bbfeff60b8827e106,2022-08,Gwent Police,Gwent Police,-2.752121,51.590373,On or near ,W01001589,Monmouthshire 010E,Unable to prosecute suspect
07d2b53c4b0ddc5475a5439bd188e8b040b54d3ab20a0195340f08196b22d0f9,2022-08,Gwent Police,Gwent Police,-2.982372,51.736573,On or near ,W01001556,Monmouthshire 006B,Unable to prosecute suspect
fdb1af0cddd7f58446a0b46a86d84410a08edf87732b240837fd6b6f01b4b959,2022-08,Gwent Police,Gwent Police,-3.094167,51.604982,On or near Clyde Street,W01001412,Caerphilly 017B,Unable to prosecute suspect
a0873f943320a2aebbd9d52819c9ce02d893b0fe569864b070868c877abbd412,2022-08,Gwent Police,Gwent Police,-3.283495,51.650199,On or near ,W01001378,Caerphilly 013B,Unable to prosecute suspect
6ba3f8a5faa5b4baf43f04e55cf67fe20c0485269277d5c56b1d43ba0b4f67b4,2022-08,Gwent Police,Gwent Police,-2.762812,51.586608,On or near Longfellow Court,W01001598,Monmouthshire 010F,Unable to prosecute suspect
30fe0488261beb2bd610a1d730132dc8a7d4b24f22bbce29c657bc66cd9c1d09,2022-08,Gwent Police,Gwent Police,-2.672466,51.644886,On or near Bridge Street,W01001587,Monmouthshire 008C,Unable to prosecute suspect
09a226b651a2a47b8c5587f4d5fbe803ef7db9ab3f7bd243d6140c4f7cfba707,2022-08,Gwent Police,Gwent Police,-3.230404,51.669425,On or near ,W01001415,Caerphilly 008B,Unable to prosecute suspect
ca54c43fd436aaf64103bece63f683b49fa43a9cc03ef3b1a0884e98cdcee16d,2022-08,Gwent Police,Gwent Police,-3.178624,51.617715,On or near Stanley Street,W01001431,Caerphilly 015C,Unable to prosecute suspect
891050cae9f12a7b9b3ada76d76db6b6b049af980b246fbbee55ccc81a6270d6,2022-08,Gwent Police,Gwent Police,-3.181150,51.592045,On or near Thomas Street,W01001346,Caerphilly 020D,Unable to prosecute suspect
5a4caf403ae2b709ca7f16668c6a8ceec60104d8baee22155828c0a03dc32052,2022-08,Gwent Police,Gwent Police,-3.065103,51.595889,On or near Thornhill Gardens,W01001670,Newport 009B,Unable to prosecute suspect
3baa97a08630eb830bb562398597c16af5bfdac4bc812123645a4a2469c981cf,2022-08,Gwent Police,Gwent Police,-3.288439,51.768349,On or near Phillips Walk,W01001428,Caerphilly 001E,Unable to prosecute suspect
23398cf4aad16869f65b2035a3308ada5051e2b78a0b3f4b1b915cef10e81bba,2022-08,Gwent Police,Gwent Police,-3.246938,51.725413,On or near Greenfield,W01001384,Caerphilly 002C,Unable to prosecute suspect
5395c03d58c8c8bbf0bbdd1b068805a9b621186b749acb46202a5f22159a8247,2022-08,Gwent Police,Gwent Police,-2.966317,51.602301,On or near Gainsborough Drive,W01001614,Newport 005A,Unable to prosecute suspect
36b936281187c410c172db692c79cf440a12c1e3d72cb8bf248e3c962e5019a1,2022-08,Gwent Police,Gwent Police,-3.255318,51.664108,On or near Greenhill Place,W01001414,Caerphilly 008A,Unable to prosecute suspect
73ee12b1adc3bb3bfbf8a365dc09086b4f339540dab4e89ae90b2f0993ae02a2,2022-08,Gwent Police,Gwent Police,-2.989822,51.578969,On or near Commercial Road,W01001661,Newport 018C,Unable to prosecute suspect
19df57ef9d3efcef5317b57ab19300f9e3991fda0fb0efbc708d5aa9e10417bf,2022-08,Gwent Police,Gwent Police,-3.040859,51.701704,On or near Glantorvaen Road,W01001524,Torfaen 004D,Unable to prosecute suspect
e13f85144961a37ee4b917e2b4f9c11b57b666a7410baa1469f915bc80552a3d,2022-08,Gwent Police,Gwent Police,-2.983292,51.599390,On or near Stafford Road,W01001680,Newport 007E,Unable to prosecute suspect
492a438b5085299b3af0b946b2ce0241b8abb1be261633d8f72958a75a42dd98,2022-08,Gwent Police,Gwent Police,-3.228483,51.688723,On or near North Lane,W01001338,Caerphilly 004C,Unable to prosecute suspect
ce8b773aaf0e776d4fdce071eaf77d0d9e93e649e4e1c08178a31107e5387d05,2022-08,Gwent Police,Gwent Police,-3.231017,51.654151,On or near Hengoed Avenue,W01001363,Caerphilly 012A,Unable to prosecute suspect
1587a61751bd538c5d0d6a87dc9972652a2d73cc93fdf9cc00684f966bd5ef7d,2022-08,Gwent Police,Gwent Police,-3.205420,51.655927,On or near St Sannan Road,W01001402,Caerphilly 011B,Unable to prosecute suspect
757902a8ea8957036c7651fd76a43f1a0a29d82beb56ea9784cb319a88eeb525,2022-08,Gwent Police,Gwent Police,-3.216408,51.589032,On or near Heol Cae Bach,W01001371,Caerphilly 022A,Unable to prosecute suspect
5c042dd20e16f90ac9f589538ee80c48f91b9a7632375ec7cb1f65ba35d37b5b,2022-08,Gwent Police,Gwent Police,-3.180867,51.740707,On or near Station Terrace,W01001450,Blaenau Gwent 007A,Unable to prosecute suspect
16ff00d66c384661aad182986398c1cc548e5f0a0c26d8b64b476dbdb63b7306,2022-08,Gwent Police,Gwent Police,-2.969800,51.597021,On or near Caldy Close,W01001615,Newport 005B,Unable to prosecute suspect
1c8b006cdf45672d297e49ad9dc18bf8999d5c45ce32defe072838f0052730bf,2022-08,Gwent Police,Gwent Police,-2.973745,51.584373,On or near Lon Loftus,W01001644,Newport 013C,Unable to prosecute suspect
3804a3e7df6b2a6067aadf4fb7e09f7647a2b2bc9be262c8befc664c7314a77b,2022-08,Gwent Police,Gwent Police,-2.949082,51.585258,On or near Aberthaw Road,W01001609,Newport 015B,Suspect charged
f578014ab08713d06640635da49b7619dff6473d5b5ef1e74f3f5687335dc117,2022-08,Gwent Police,Gwent Police,-2.994963,51.593681,On or near Canterbury Close,W01001681,Newport 006B,Unable to prosecute suspect
02f5eccf3082db4c03876d599f0c1e5ca36933be1a8ae9574f102d5b9b6348d2,2022-08,Gwent Police,Gwent Police,-2.981045,51.578198,On or near Constancia Court,W01001661,Newport 018C,Unable to prosecute suspect
0bc55fd0f618cfd85ffdbc0e59465e14fd40204fa14ef05f2b46156e33b42f01,2022-08,Gwent Police,Gwent Police,-2.969440,51.584220,On or near Ludlow Close,W01001643,Newport 013B,Unable to prosecute suspect
efea36437261b322ebf16c2f4f56e2c5c533775ae633a4cebef1f56ae1ab48a9,2022-08,Gwent Police,Gwent Police,-3.204343,51.667133,On or near Apollo Way,W01001348,Caerphilly 009A,Unable to prosecute suspect
f363bc67524a1535b680a633d5ea9ef1420a1dc04a48753870cd242aef3bce66,2022-08,Gwent Police,Gwent Police,-2.971309,51.573702,On or near Severn Sisters Close,W01001647,Newport 015F,Unable to prosecute suspect
981dd62eb38c8c33ee2c05217087dab2e6b493fb9abb5eafc237882a93f1a83a,2022-08,Gwent Police,Gwent Police,-3.222431,51.795328,On or near Mountain Road,W01001438,Blaenau Gwent 004A,Unable to prosecute suspect
4b6cdf9e4f17dbdd993068b8a82996c079f9d0631c8cf66fd8ac2b18a10909f0,2022-08,Gwent Police,Gwent Police,-3.159386,51.765539,On or near Cross Street,W01001443,Blaenau Gwent 005A,Unable to prosecute suspect
e40fb0a1ac9b370b7a4c59701f81d583a300ef304bfd6660ba60f53a63ede5f8,2022-08,Gwent Police,Gwent Police,-2.963611,51.577452,On or near Steel Close,W01001647,Newport 015F,Unable to prosecute suspect
90f532cddfed874ece64e5a9a6392265eeea127ddbc85f255184f3b2409acd77,2022-08,Gwent Police,Gwent Police,-3.126906,51.630208,On or near North Road,W01001354,Caerphilly 014D,Unable to prosecute suspect
ac58b4d786f6a4e70cca8d5f86d065a46a14a24007500e5a689dccce787dc46a,2022-08,Gwent Police,Gwent Police,-3.284543,51.743926,On or near Fochriw Road,W01001406,Caerphilly 001D,Unable to prosecute suspect
1344c4dbca47ed5fc1dda73429a0d43b987c7453c97c9aebb4117ae22b9f2c41,2022-08,Gwent Police,Gwent Police,-2.964312,51.598325,On or near Cotman Close,W01001614,Newport 005A,Unable to prosecute suspect
ad9f2ad0c9f39733a42dd559a20995a80f8ef15608909f141c6447adb02ba2f6,2022-08,Gwent Police,Gwent Police,-2.719326,51.805714,On or near Castle Close,W01001576,Monmouthshire 004D,Unable to prosecute suspect
dd3f0d5db6d50376681bd54753acea02316a81cef42daddddf040b419d62009b,2022-08,Gwent Police,Gwent Police,-2.962664,51.588646,On or near Carey Road,W01001608,Newport 008B,Unable to prosecute suspect
1266c57f95e3ebf691d64db5a93ae770407eed349cccc9e479bd4d71f1bab97c,2022-08,Gwent Police,Gwent Police,-3.157855,51.760060,On or near Lancaster Street,W01001445,Blaenau Gwent 005C,Unable to prosecute suspect
f80af0a7e70a417ace9655b71138f4beaa4b8398104243a25d6691b24d814c30,2022-08,Gwent Police,Gwent Police,-2.781554,51.785167,On or near ,W01001575,Monmouthshire 005D,Unable to prosecute suspect
e073fbfc220754081bc3b76f0389e51dfac9a7cc41aa3e28061affafd2b14f54,2022-08,Gwent Police,Gwent Police,-3.073636,51.773232,On or near Bryn-Welon Close,W01001487,Torfaen 001A,Unable to prosecute suspect
130bb76751ea115ffd581477a95c527aeb2e6023f23f8c5c33e57b85f454d1ab,2022-08,Gwent Police,Gwent Police,-3.161123,51.768831,On or near High Street,W01001443,Blaenau Gwent 005A,Unable to prosecute suspect
5a758b50f70645692cbe72e14a4316fe0b35d10b3f47a9dc086727b93b7690ca,2022-08,Gwent Police,Gwent Police,-2.989214,51.581564,On or near ,W01001661,Newport 018C,Unable to prosecute suspect
a66dee8131fe7ef5059884d5d504ca40e44edfeb9827a0b47c8d161b91ee7a47,2022-08,Gwent Police,Gwent Police,-3.014703,51.585510,On or near Preston Avenue,W01001602,Newport 012B,Formal action is not in the public interest
ac4fbc4fad6198e923532b4f0ebbff814599fa87ff630a63d7b807509d15eddb,2022-08,Gwent Police,Gwent Police,-3.241060,51.765141,On or near ,W01001478,Blaenau Gwent 006C,Unable to prosecute suspect
1906ee1f9eb434cb3271e1e1630eeac08d5cedaa9cd711ac02336db380d47698,2022-08,Gwent Police,Gwent Police,-2.997015,51.588512,On or near Griffin Street,W01001685,Newport 014B,Unable to prosecute suspect
2849b478419e24573189779af4454b0d520e1a9eab28a23dfb6a1cd3de3267b0,2022-08,Gwent Police,Gwent Police,-2.994971,51.594059,On or near Shrewsbury Close,W01001681,Newport 006B,Unable to prosecute suspect
31e0abdf415ff10d8264f37a0cba961bd9c8f69120e7e7dcd8518b39241a8c9b,2022-08,Gwent Police,Gwent Police,-3.037851,51.635975,On or near Trostrey,W01001534,Torfaen 012C,Unable to prosecute suspect
6dae57593f71e1b3290530481eea427a7a6f7226bf2bbf6ec19d87ff184cf672,2022-08,Gwent Police,Gwent Police,-2.927386,51.590063,On or near Cecil Sharp Road,W01001667,Newport 010C,Unable to prosecute suspect
46d2e25bb23a2deb27dfaaa5eee1ff33d2c9673efab59793fc10dce88d093310,2022-08,Gwent Police,Gwent Police,-2.989020,51.594577,On or near Collier Street,W01001676,Newport 007B,Unable to prosecute suspect
2c8b6f56099d78144a82795ff31f8b445b647875bb6fc9bd5a8780f05e312d44,2022-08,Gwent Police,Gwent Police,-3.080697,51.776360,On or near Ty Fry Close,W01001488,Torfaen 001B,Formal action is not in the public interest
7327fd05ecc9a8f9ef1034d3b5524fbd15f70474fe76a1e6293dc64487ca3281,2022-08,Gwent Police,Gwent Police,-3.033236,51.642723,On or near The Circle,W01001532,Torfaen 010E,Unable to prosecute suspect
77c59a563ba474bf2cc94c0d998a1c4c03bbe798775bf75e24adbe7264105f3f,2022-08,Gwent Police,Gwent Police,-3.023269,51.655813,On or near Conway Close,W01001519,Torfaen 007A,Unable to prosecute suspect
584e2415ac2e0bce706aeb0fadae5e9aca6229060dd94de02339d9749a16e09f,2022-08,Gwent Police,Gwent Police,-2.943193,51.590809,On or near Dents Close,W01001609,Newport 015B,Unable to prosecute suspect
